,title,description,url,location
515,Ищу котика ,"Рыжая, отзывается на кличку Лонда.Собака уже не молодая.Если кто приютил очень прошу вернуть!Она член нашей семьи уже много лет. Дети скучают.Буду благодарна любой информации:",https://kinpet.ru/shcherbinka/koshki/ishchu-kotika-58405/,Щербинка 
516,"Потерялась Тася, ЗЖМ ","03.07.2024 пропала кошка Гриня, ей 3 года, упала с балкона. Город Москва по улице стартовая, дом 27, к.2, у нее правое ухо чуть заломано,изогнуто.От вас поиск кошки в окрестностях района. За нахождение кошки вознаграждение 20.000 рублей.",https://kinpet.ru/rostov-na-donu/koshki/poteryalas-tasya-zzhm-58395/,Ростов-на-Дону 
517,Потерялась кошка ,Найдена кошечка ласковая и очень игривая ,https://kinpet.ru/sankt-peterburg/koshki/poteryalas-koshka-58383/,Санкт-Петербург 
518,ПРОПАЛА КОШКА ,"Потерялся молодой котик 04.07.2024 в районе Щербинка, ул. Юбилейная, д.10.Окрас черный, на груди белое пятно. Три дня поисков ничего не дали. Может кто видел черного кота, на Щербинке их не так много.",https://kinpet.ru/lyubertsy/koshki/propala-koshka-58349/,Люберцы 
519,Найден кот ,"Годовалая кошка, очень пушистая. Окрас смешанный, коричневый в основе, в белых ""носочках"", с белой грудкой, с очень пушистым хвостом. На кончике ушка рыжее пятнышко. На носу темное пятнышко. Зовут Тася.",https://kinpet.ru/krasnoyarsk/koshki/nayden-kot-58347/,Красноярск 
520,Пропала бенгальская кошка ,"Пропала кошка дымчатого цвета с рыжими вкраплениями, на животе белая полоса, лапки белые. В Санкт-Петербурге. В районе, Союзного проспекта, д. 4.",https://kinpet.ru/krasnodar/koshki/propala-bengalskaya-koshka--58346/,Краснодар 
521,"Потерялся кот, выпал из окна ","Серая с белым галстуком, лапки белые "" носочки""",https://kinpet.ru/belgorod/koshki/poteryalsya-kot-vypal-iz-okna-58344/,Белгород 
522,Пропала любимая кошка ,Красавец,https://kinpet.ru/moskva/koshki/propala-lyubimaya-koshka-58306/,Москва 
523,Пропала собака ,"Вечером 3 июля пропала наша кошка на улице Семигорская. (Соседние улицы: Вологодская, Чепигенская, Яснополянская, Усурийская). Окрас : пятнистая коричневая, глаза янтарные. Кошка член семьи! Нашедшему хорошее вознаграждение",https://kinpet.ru/stupino/sobaki/propala-sobaka-58305/,Ступино 
524,Потерялась кошка ,"Я потерял:«Крейда! Сегодня ночью 4.07.24 кот выпал из окна, мама забыла закрыть окно. Всю ночь и весь день искали его абсолютно везде, расклеили объявления, расспрашивали людей. Пожалуйста, кто видел отзовитесь!!!Крейда, переулок Макаренко 2. Зовут Тришка, 3 года, большой серый кот, упитанный в области живота. Внизу нет одного клыка. Хромает на задние лапы. Никогда не был на улице, кот примерно 5,6 кг весит.",https://kinpet.ru/moskva/koshki/poteryalas-koshka-58304/,Москва 
